text,average_path_length,maximum_path_length,num_clauses,num_phrases,num_subordinating_conjunctions,prop_nouns,prop_verbs,prop_adjectives,prop_pronouns,num_tokens,total_freq,avg_token_length
Производство чугуна и стали было налажено в непролазной чаще - так в те времена промышленники пытались уходить от налогов.,2.263157894736842,13.0,0.0,5.0,0.0,0.25,0.2,0.05,0.0,20,102443.4,5.473684210526316
"Профессор Пермского госуниверситета Владимир Орлов выдвигает гипотезу, что в будущем на место рыночной стоимости придет некая ""информационная емкость продукта"", определять которую будут уже не стихийно, а в плановом порядке.",2.9411764705882355,28.0,1.0,7.0,1.0,0.2571428571428571,0.0857142857142857,0.1428571428571428,0.0285714285714285,35,103887.5,6.758620689655173
Процесс дальнейшего превращения в колеса происходит в несколько этапов.,1.3333333333333333,4.0,0.0,2.0,0.0,0.4,0.1,0.1,0.0,10,63372.1,7.0
"Прошло какое-то время, и в Минске пополз слух, что обнаружена и арестована банда мотоциклистов, которая грабила поезда, сбрасывая вещи из окон и затем подбирая их.",2.193548387096774,30.0,2.0,9.0,0.0,0.21875,0.21875,0.0,0.0625,30,150328.9,5.56
"Путин действует в целом корректно, не заслоняя нового президента на международной арене и не пересекая демаркационную линию дома.",2.0,17.0,1.0,5.0,0.0,0.25,0.15,0.15,0.0,20,119340.5,6.222222222222222
Пытался он внести и новые предложения в производство обуви.,1.3333333333333333,8.0,0.0,2.0,0.0,0.3,0.2,0.1,0.0,10,79300.1,5.666666666666667
"Работал хорошо, с подъемом, а под утро перечел - и порвал, и плакал без слез, и лег спать в носках.",3.7083333333333335,23.0,0.0,4.0,0.0,0.16,0.24,0.0,0.0,25,151689.5,4.0
"Рабочий паренек из села Калиновка Курской губернии, он с 12 лет вкалывал на заводах и шахтах Донбасса, о чем с удовольствием вспоминал потом на самых разнообразных трибунах.",2.1379310344827585,16.0,0.0,7.0,0.0,0.2666666666666666,0.0666666666666666,0.1333333333333333,0.0333333333333333,30,111419.4,5.444444444444445
"Раз в год в феврале владельцы таких моделей собираются на съезд в Мюнхен, где в гигантском ангаре с хорошей вентиляцией выстраивается самая большая в Европе 5-дюймовая железная дорога.",2.6206896551724137,20.0,0.0,6.0,0.0,0.3,0.0666666666666666,0.2,0.0,30,189295.0,5.607142857142857
"Развертывание производства в космосе не только перспективный, но и неизбежный путь индустриального прогресса.",1.5,5.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.2,0.0,15,88012.79999999999,7.461538461538462
"Разглядывая их под микроскопом, мы увидим привычные нам шестеренки и валы, цилиндры и поршни, пружины и клапаны, зеркала и микросхемы.",3.2916666666666665,17.0,2.0,5.0,0.0,0.36,0.12,0.0,0.08,25,148988.40000000002,5.75
Размышление и самообучение в круг ее задач не входили.,1.1111111111111112,7.0,0.0,1.0,0.0,0.4,0.1,0.0,0.0,10,86580.59999999999,5.111111111111111
"Разрыв этот в последнее время не только не сократился, но и продолжает углубляться.",1.7142857142857142,7.0,0.0,2.0,0.0,0.1333333333333333,0.2,0.0666666666666666,0.0,15,113060.2,5.461538461538462
"Разумеется, никто его так и не открыл, а может быть, никто никогда его и не искал.",3.736842105263158,11.0,0.0,4.0,0.0,0.0,0.2,0.0,0.1,20,126731.8,4.1875
"Распорядился: ""Освободить и вернуть в Москву"".",1.8888888888888888,8.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,10,67244.5,6.833333333333333
Растворенная в дождевых и грунтовых водах двуокись углерода в форме бикарбонатных ионов выносится с речным стоком в Мировой океан.,1.894736842105263,12.0,0.0,4.0,0.0,0.3,0.15,0.25,0.0,20,141286.59999999998,5.894736842105263
"Растет и приобретает профессиональный опыт штат молодых тренеров и специалистов, расширяется круг региональных секций и школ синхронного плавания.",1.8421052631578947,18.0,0.0,2.0,0.0,0.4,0.15,0.2,0.0,20,107944.4,7.166666666666667
"Реальная комфортность и безопасность жизни в бывших соцстранах ниже, и по принятому отношению к ценности человеческой жизни эти страны отстают от других обследованных.",1.5416666666666667,11.0,0.0,4.0,0.0,0.32,0.04,0.28,0.0,25,117971.5,6.304347826086956
"Реальное количество погибших детей в 8 раз больше - эта категория преступлений обладает высокой латентностью, и в правоприменительной практике убийство новорожденного нередко квалифицируется по статье 105 УК РФ (""Убийство"").",2.235294117647059,21.0,0.0,7.0,0.0,0.3428571428571428,0.0857142857142857,0.0857142857142857,0.0,35,106274.2,6.758620689655173
"Ребята, которые посмелей, конечно, уехали на крышах и на подножках, а я не могла так…",2.9473684210526314,18.0,0.0,4.0,0.0,0.2,0.1,0.0,0.0,19,98272.3,4.733333333333333
Регулярное использование Цилиндров Фараона при соблюдении ряда правил в повседневной жизни укрепляет и усиливает энергопотенциал и способствует развитию сверх-возможностей здорового и нравственно чистого человека.,2.076923076923077,14.0,0.0,4.0,0.0,0.4074074074074074,0.1111111111111111,0.1481481481481481,0.0,25,140523.1,7.916666666666667
Религия требует веры в чудеса и другие сверхъестественные явления.,1.5555555555555556,7.0,0.0,2.0,0.0,0.4,0.1,0.2,0.0,10,67176.9,6.444444444444445
"Решение участвовать в выборах в Мосгордуму, а потом отказ от участия в них.",2.0,13.0,0.0,1.0,0.0,0.2666666666666666,0.0666666666666666,0.0,0.0666666666666666,15,98977.8,4.846153846153846
"Российский теплоход ""Вадим Попов"", протараненный в среду китайским сухогрузом ""Танья"", в настоящее время находится на ремонте в Пусане.",1.875,17.0,1.0,4.0,0.0,0.24,0.08,0.12,0.0,25,112090.1,6.555555555555555
"Российское население настолько привыкло (и приучено властью) к расчетливому цинизму в межгосударственных отношениях, что лишено даже в малейшей степени понимания важности и ценности проявлений доброй воли.",2.1724137931034484,25.0,0.0,5.0,0.0,0.3333333333333333,0.1,0.1666666666666666,0.0333333333333333,30,144995.8,6.923076923076923
"Россия же, так и не успевшая стать национальным государством в тот период, когда это было мировой тенденцией, сегодня испытывает еще большие проблемы с осознанием единого прошлого.",2.7241379310344827,20.0,2.0,4.0,1.0,0.2,0.1,0.1333333333333333,0.0,30,113767.7,5.961538461538462
Руководство Чечни уже продемонстрировало свою несостоятельность и неспособность контролировать террористов и покончить с насилием.,1.2142857142857142,10.0,0.0,4.0,0.0,0.3333333333333333,0.2,0.0,0.0,15,85167.29999999999,8.357142857142858
"Руководящие работники Минавиапрома и Первомайского райкома КПСС города Москвы, участвовавшие в совещании, не предотвратили это грубое нарушение постановлений партии и правительства о борьбе с пьянством и алкоголизмом.",1.7586206896551724,13.0,1.0,3.0,0.0,0.3666666666666666,0.1,0.0666666666666666,0.0,30,177363.30000000005,7.074074074074074
Руководящую роль в политике и экономике играли родовые кланы.,1.0,4.0,0.0,2.0,0.0,0.4,0.2,0.1,0.0,10,67473.90000000001,5.888888888888889
"Рыба подходила и ела, но крючок не брала…",2.2222222222222223,7.0,0.0,2.0,0.0,0.2,0.3,0.0,0.0,9,53849.0,4.25
"Рыночная экономика в том и состоит, что плоды твоего труда должны быть защищены.",2.0,10.0,1.0,2.0,1.0,0.2,0.1333333333333333,0.1333333333333333,0.0666666666666666,15,83383.2,5.230769230769231
"С другой стороны - со стороны общества - имело место дозревание движения, которое началось в 1956 году и которое с самого начала содержало в себе серьезный рабочий компонент.",2.103448275862069,20.0,0.0,12.0,0.0,0.3666666666666666,0.1,0.1666666666666666,0.0333333333333333,30,114089.4,5.25
"С другой стороны, захват Крыма и ""подвешенная"" нестабильность на юго-востоке Украины устраняют угрозу возникновения в Севастополе базы НАТО и делают малореальным в ближайшей перспективе вхождение Украины в европейские и североатлантические структуры.",2.4444444444444446,19.0,0.0,4.0,0.0,0.3243243243243243,0.054054054054054,0.1621621621621621,0.0,35,219295.5,7.096774193548387
"С другой стороны, избиратели, голосовавшие за Медведева, спокойно переносят унижение своего избранника, что можно рассматривать и как дополнительное унижение, и как проявление отношения избирателей к выборам и своим голосам.",1.911764705882353,22.0,1.0,5.0,3.0,0.2857142857142857,0.0857142857142857,0.0571428571428571,0.0,35,123777.9,6.758620689655173
"С их помощью можно одолеть лед, не превышающий полуметра в толщину: глубже пила не достает, и приходится выпиливать пласт за пластом.",1.9583333333333333,20.0,1.0,9.0,0.0,0.28,0.2,0.0,0.0,25,109440.5,5.380952380952381
"С конца августа 1941 года в соответствии с договорённостью правительств Великобритании и СССР начинаются взаимные военные поставки через советские северные порты, после чего значительная часть немецких подводных лодок начинает действовать в Северной Атлантике.",2.5,20.0,0.0,6.0,0.0,0.2857142857142857,0.0857142857142857,0.2571428571428571,0.0285714285714285,35,112688.1,6.909090909090909
"С немцами проще: и мы туда, и они к нам.",2.083333333333333,9.0,0.0,3.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,13,86739.1,3.1
С ним я походил и поездил по изувеченной земле.,1.1111111111111112,5.0,0.0,3.0,0.0,0.1,0.2,0.1,0.1,10,54272.9,4.333333333333333
"С одной стороны, это временный спекулятивный эффект, связанный с терактами в США и военными действиями на Востоке.",1.4736842105263157,11.0,1.0,2.0,0.0,0.2,0.05,0.15,0.0,20,100443.3,5.764705882352941
С ознакомительным визитом в понедельник в Хабаровск прибыла делегация посольства Индии в России во главе с послом Кришнаном Рагхунатхом.,1.3157894736842106,11.0,0.0,5.0,0.0,0.3,0.05,0.05,0.0,20,106667.0,6.2105263157894735
"С приходом к власти М.С. Горбачева в отношениях России и Италии наметились перемены, и в конце 1980 - начале 1990-х годов образ СССР, а затем России стал восприниматься итальянцами более позитивно.",2.757575757575758,21.0,0.0,5.0,0.0,0.2647058823529412,0.088235294117647,0.088235294117647,0.0,35,140784.1,5.387096774193548
"С таким наследием российская культура не может не быть в значительной степени ""социалистической"" и ""антикапиталистической"".",1.6842105263157894,12.0,0.0,3.0,0.0,0.2,0.05,0.15,0.0,20,115843.9,7.266666666666667
"С тех пор труднопреодолимые и, в общем, малоприятные обстоятельства в моем сознании прочно связались с подземным миром.",2.9473684210526314,15.0,0.0,3.0,0.0,0.2,0.05,0.2,0.0,20,109876.3,6.0588235294117645
С тех пор я в этом кабинете не появлялся.,1.5555555555555556,7.0,0.0,2.0,0.0,0.2,0.1,0.0,0.0,10,62086.6,3.6666666666666665
"С тех пор я полюбил Крым и эту тропу, где я видел вас только мгновение и потерял навсегда.",1.736842105263158,14.0,0.0,5.0,0.0,0.15,0.15,0.0,0.05,20,100637.8,4.055555555555555
"С торца он имел отдельный вход в помещение, где и располагался фельдшерский пункт.",1.4285714285714286,10.0,0.0,4.0,0.0,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.0,15,80575.59999999999,5.384615384615385
"С этого самого дня, так остро запомнившегося Гаянэ и совершенно забытого Викторией, в Гаянэ проснулась необыкновенная чуткость ко всему темному и тревожному.",1.9166666666666667,12.0,1.0,4.0,0.0,0.08,0.12,0.16,0.0,25,103527.2,6.181818181818182
"Сам Михаил Котюков явно получил дополнительные килограммы к своему административному весу, в том числе и в вопросах формирования бюджета на исследования и разработки.",2.0,19.0,0.0,3.0,0.0,0.32,0.04,0.12,0.0,25,155934.2,6.260869565217392
Сам же Дворцевой после случившегося в бессилии рухнул на табурет на кухне и уснул.,1.5714285714285714,6.0,0.0,5.0,0.0,0.1333333333333333,0.2,0.0666666666666666,0.0,15,103142.3,4.928571428571429
"Сам характер грузинской революции обуславливался в том числе и национальным проектом, в соответствии с которым в планы новой грузинской власти уже не входила традиция деления власти с Москвой.",2.7586206896551726,24.0,0.0,5.0,0.0,0.3333333333333333,0.0666666666666666,0.1666666666666666,0.0333333333333333,30,173119.2,5.892857142857143
"Самая большая подлость заключалась в том, что делалось это втихую, и многие евреи, особенно из провинции, просто не верили, что такое возможно в самой справедливой в мире советской стране.",2.647058823529412,30.0,2.0,6.0,1.0,0.1428571428571428,0.0857142857142857,0.2285714285714285,0.0285714285714285,35,166884.90000000002,5.517241379310345
"Самостоятельно они не могут овладеть даже навыками самообслуживания, и может показаться, что их место в психоневрологических интернатах.",2.3157894736842106,15.0,1.0,3.0,1.0,0.2,0.2,0.05,0.0,20,97426.2,7.0588235294117645
"Самые мистические детали - ротор и автомат перекоса, как раз и обеспечивающие вертолету способность двигаться в любом направлении.",2.631578947368421,11.0,1.0,5.0,0.0,0.45,0.1,0.1,0.0,20,104365.5,6.277777777777778
Самый массовый - административный ресурс и фальсификации на выборах.,1.0,4.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,10,51944.100000000006,6.666666666666667
Связь с комбатами и с огневыми позициями не прерывалась.,1.3333333333333333,7.0,0.0,2.0,0.0,0.3,0.1,0.1,0.0,10,76453.6,5.333333333333333
Сделал добро и погордился - вот и нет добра.,1.8888888888888888,8.0,0.0,2.0,0.0,0.2,0.3,0.0,0.0,10,73448.30000000002,4.0
Сегодня в России роль и значение СМИ часто преувеличивают.,1.8888888888888888,7.0,0.0,2.0,0.0,0.3,0.1,0.0,0.0,10,67984.00000000001,5.555555555555555
"Сегодня в ответном поединке решится, кто же встретится в плей-офф с ирландцами и завоюет путевку на чемпионат мира.",2.142857142857143,16.0,0.0,7.0,0.0,0.3636363636363636,0.1363636363636363,0.0454545454545454,0.0,20,130302.3,5.444444444444445
"Сегодня ведь очевидно, что комсомол оказался не готов к тому, чтобы ориентироваться и действовать ни в сложных условиях обострения межнациональных отношений, ни в острых социальных ситуациях.",2.1724137931034484,26.0,2.0,3.0,2.0,0.1666666666666666,0.1,0.2,0.0333333333333333,30,129737.8,6.384615384615385
Сегодня идеи Ламарка находят ограниченное применение при моделировании эволюции в системах искусственного интеллекта и в некоторых исследованиях по иммунологии.,1.6842105263157894,15.0,0.0,2.0,0.0,0.4,0.05,0.1,0.0,20,106007.0,7.473684210526316
"Сегодня мальчиков и девочек готовят к одинаковой деятельности - ведь гендерное разделение труда не такое жесткое, как раньше, а в образовании женщины опережают мужчин, и это медленно подготавливает иной стереотип мышления.",3.852941176470588,29.0,0.0,10.0,1.0,0.3142857142857143,0.0857142857142857,0.1142857142857142,0.0,35,133112.09999999998,6.193548387096774
"Сегодня, по прошествии пяти лет, на научных семинарах в академических институтах можно услышать и выводы более жесткие: ""Юридическое упразднение РАН в 2013 году фактически уничтожило социальный институт науки в России.",2.264705882352941,20.0,0.0,7.0,0.0,0.2571428571428571,0.0571428571428571,0.1714285714285714,0.0,35,153583.5,6.3
Сегодняшняя школа все чаще не устраивает взрослых и детей.,0.8888888888888888,3.0,0.0,2.0,0.0,0.3,0.1,0.1,0.0,10,57252.600000000006,5.555555555555555
"Сейчас в правительстве есть несколько амбициозных, здравомыслящих чиновников, хотя они не всегда и свободны в своих действиях.",2.421052631578948,15.0,2.0,5.0,1.0,0.15,0.1,0.1,0.0,20,122847.4,6.470588235294118
Сейчас единства в этом вопросе в России не существует.,2.0,7.0,0.0,3.0,0.0,0.2,0.1,0.0,0.0,10,80776.4,5.111111111111111
Сейчас он пишет критический отзыв о статье Рао и скоро пошлет письмо в Science.,1.6428571428571428,11.0,0.0,3.0,0.0,0.2,0.1333333333333333,0.0666666666666666,0.0,15,82893.90000000001,4.714285714285714
Секретарь вытаращил глаза на арестанта и не дописал слова.,1.6666666666666667,7.0,0.0,4.0,0.0,0.4,0.2,0.0,0.0,10,69697.1,5.555555555555555
"Секретарь партийного комитета завода ""Салют"" А. Г. Самаркин проявил беспринципность и угодничество, не пресекал нарушения партийной и государственной дисциплины, пьянство и корыстные злоупотребления руководителей предприятия.",2.413793103448276,18.0,0.0,3.0,0.0,0.4,0.0666666666666666,0.1333333333333333,0.0,30,125446.2,8.04
"Секретарь поднял свиток, решил пока что ничего не записывать и ничему не удивляться.",2.0,12.0,0.0,4.0,1.0,0.1333333333333333,0.2666666666666666,0.0666666666666666,0.0666666666666666,15,75768.7,5.538461538461538
"Семи - восьмилетним я уже знал и любил отца, хотя и третьей любовью.",2.142857142857143,8.0,1.0,4.0,1.0,0.1333333333333333,0.1333333333333333,0.2,0.0,15,86556.1,4.3076923076923075
"Сила нашей позиции в ее последовательности; - но втягиваться в конфронтацию для нас было бы контрпродуктивно, а если откат в отношениях с Западом все же произойдет, то не по нашей вине;",3.4411764705882355,16.0,1.0,6.0,2.0,0.2,0.0571428571428571,0.0285714285714285,0.0285714285714285,35,148265.2,5.0
"Силы безопасности Израиля предпринимают чрезвычайные меры в связи с очередным терактом, произошедшим минувшим вечером в Рамалле, в результате которого погибли шестеро израильтян.",1.9583333333333333,20.0,1.0,7.0,0.0,0.32,0.12,0.12,0.04,25,105440.4,7.136363636363637
"Симпатичная, в золотых украшениях, на безымянном пальце правой руки серебряное кольцо с бриллиантом, в армейских френче, брюках, кепке и с оружием - трофей полевого командира, его дорогая игрушка.",4.088235294117647,21.0,1.0,2.0,0.0,0.3714285714285714,0.0,0.2285714285714285,0.0,35,139715.1,6.035714285714286
"Скажем, в Татарии одно представление о татаро-монгольском иге и о присоединении Казани и Астрахани к Москве, а в Москве другое.",2.583333333333333,20.0,0.0,1.0,0.0,0.12,0.04,0.16,0.0,23,146750.10000000003,5.4
"Скажем, в таких экономиках, как американская и европейская, государство на 50 процентов финансирует расходы на науку.",2.0526315789473686,14.0,0.0,4.0,1.0,0.25,0.1,0.1,0.0,20,99247.3,6.375
"Скоро будет достигнута критическая точка в 35-40%, и тогда худо всем: потребитель будет вынужден отказывать себе в продуктах, а отечественный производитель пострадает из-за снизившегося спроса на его продукцию.",2.583333333333333,33.0,0.0,7.0,0.0,0.1621621621621621,0.1351351351351351,0.081081081081081,0.054054054054054,33,118607.50000000004,6.535714285714286
"Скоро он понял, что выигрывает, и наконец начальник смешал фигуры на доске и ушел опять в джунгли.",2.263157894736842,16.0,1.0,4.0,1.0,0.2,0.2,0.0,0.0,20,135261.60000000003,4.823529411764706
Скорость и количество поездов на линии меняется в зависимости от времени и дня недели.,1.2857142857142858,7.0,0.0,2.0,0.0,0.5333333333333333,0.0666666666666666,0.0,0.0,15,122724.3,5.214285714285714
"Следовательно, и духовная власть упомянутого в летописи епископа Владимиро-Волынского Стефана распространялась не только на жителей Волыни, но и на всю галицкую землю вплоть до Карпат.",2.827586206896552,15.0,1.0,3.0,0.0,0.1666666666666666,0.0666666666666666,0.0666666666666666,0.0,28,155603.6,6.4
"Следует запомнить и четко представить себе, что и в какой момент (по секундам) надо отыскать глазами.",3.1052631578947367,18.0,1.0,5.0,1.0,0.15,0.2,0.0,0.05,20,114386.9,5.375
"Следует сказать, что сегодня во всем мире наблюдается обратная картина - систематическое и устойчивое увеличение процентного участия женщин в сфере производства и науки.",2.4166666666666665,23.0,1.0,5.0,1.0,0.36,0.12,0.16,0.0,25,111069.8,6.391304347826087
"Следует также отметить очевидно слабую информированность итальянцев о глубинных процессах, происходящих в нашей стране, что порождает непонимание и, в конечном итоге, снижает интерес к России.",2.5172413793103448,28.0,1.0,6.0,0.0,0.2333333333333333,0.1666666666666666,0.1,0.0,30,111671.3,6.72
"Слово ""народ"" в этом утверждении может вызвать некоторые сомнения как слишком неопределенное и, быть может, более правильно и точнее с позиций социологии было бы вместо него сказать ""население"".",2.676470588235294,26.0,1.0,6.0,1.0,0.2,0.1428571428571428,0.0571428571428571,0.0285714285714285,35,133049.3,5.964285714285714
"Словом, еще в 2013 году рост инвестиций в России остановился, а в прошлом упал на 70%.",2.1052631578947367,9.0,0.0,4.0,0.0,0.25,0.1,0.05,0.0,20,110276.5,4.4375
"Смотрите: несмотря на все наши усилия и на сам тот факт, что это прямо прописано в законе, не работает норма статьи 90 УПК РФ о преюдиции.",2.655172413793104,20.0,2.0,4.0,1.0,0.2,0.1,0.0333333333333333,0.0333333333333333,30,138677.30000000002,4.346153846153846
"Смысл не в том, чтобы высушить рыбу жаром углей, ее нужно пропечь и чтобы она получилась сочной.",1.947368421052632,15.0,2.0,6.0,2.0,0.2,0.15,0.1,0.1,20,95412.79999999996,4.705882352941177
Совершенно очищенные листы погружают на час времени в расплавленное сало; потом на 11/2 часа в расплавленное (не совершенно чистое) олово.,3.608695652173913,19.0,0.0,4.0,0.0,0.2083333333333333,0.0833333333333333,0.125,0.0,24,114282.5,5.95
"Советских людей не может не беспокоить тот факт, что за последнее время возникают нетерпимость, трения, а то и конфликты на межнациональной основе, происходит нагнетание такого рода противоречий в прибалтийских республиках.",2.294117647058824,30.0,1.0,5.0,1.0,0.3142857142857143,0.1142857142857142,0.1142857142857142,0.0285714285714285,35,136183.6,6.466666666666667
"Современные европейские, в том числе и финские, шаманы свои традиции растеряли и перенимают их теперь у тувинцев, которых считают основателями шаманизма.",2.7916666666666665,22.0,0.0,6.0,0.0,0.2,0.16,0.12,0.08,25,109311.7,6.333333333333333
Совсем недавно мы с женой были у него в гостях и с удовольствием пообщались.,1.9285714285714288,7.0,0.0,2.0,0.0,0.2,0.0666666666666666,0.0,0.0666666666666666,15,98944.0,4.5
"Согласно договору, подписанному в 1919 году в Зеркальном зале Версальского дворца, к Франции навсегда отошли Эльзас и Лотарингия и на 15 лет - Саарский угольный бассейн.",2.392857142857143,14.0,1.0,5.0,0.0,0.2068965517241379,0.0689655172413793,0.2068965517241379,0.0,29,155734.19999999998,5.538461538461538
"Согласно некоторым СМИ Турции, минобороны США отправило в свои воинские подразделения в Турции депешу, предписывающую эвакуацию из страны жен и детей военнослужащих, а также принятие дополнительных мер безопасности на военных объектах.",2.0,26.0,1.0,4.0,0.0,0.3428571428571428,0.0571428571428571,0.0857142857142857,0.0,35,119045.3,6.612903225806452
"Согласно указаниям начальника игр молодой человек, он же Робинзон, честно перенес все свои видения через проектор мыслей в компьютерную сеть по производству игр и возвратился в комнату.",2.5517241379310347,16.0,0.0,6.0,0.0,0.3666666666666666,0.0666666666666666,0.0666666666666666,0.0,30,126481.3,5.888888888888889
"Согласно этой договоренности, которая вступает в силу с момента подписания, Россия берет на себя обязательства выделить для миротворческих операций ООН четыре средних транспортных вертолета Ми-8 МТ и одну инженерно-саперную роту.",2.3529411764705883,20.0,0.0,8.0,0.0,0.2285714285714285,0.0857142857142857,0.1714285714285714,0.0285714285714285,33,101158.1,6.666666666666667
"Создание и освоение оружия на новых физических принципах и с новыми свойствами, в том числе тактического ядерного оружия.",2.6842105263157894,18.0,0.0,0.0,0.0,0.35,0.0,0.25,0.0,20,130261.8,5.777777777777778
"Создание такой среды, какая сложилась в начале XX века в Геттингене в Германии не искусственным образом, а самозарождением, обладающим неким полюсом притяжения, явилось одним из существенных факторов ускорения этого процесса.",2.294117647058824,25.0,1.0,8.0,0.0,0.3142857142857143,0.0857142857142857,0.0857142857142857,0.0,35,119164.2,6.533333333333333
"Сознание, которое тысячелетиями живет само по себе, без подкормки и подпитки, не стирается и не ржавеет - это же вечный двигатель.",2.375,14.0,1.0,5.0,0.0,0.2,0.12,0.08,0.04,25,123499.30000000002,5.238095238095238
Солдат за солдатом - согнувшиеся тени - мелькали на виду и скрывались в лощинке.,2.7142857142857144,10.0,0.0,2.0,0.0,0.4,0.2,0.0666666666666666,0.0,15,86947.4,4.785714285714286
"Солдат ответил: ""А помните, в Симферополе в тысяча девятьсот четвертом году при отправлении нашего полка в Маньчжурию вы изволили выдать всем солдатам по рублю деньгами и по чарке водки каждому?""",2.5454545454545454,31.0,0.0,6.0,0.0,0.2857142857142857,0.1142857142857142,0.0285714285714285,0.0,35,146479.8,5.533333333333333
"Состязания в абстрактных играх, прежде всего в шахматах и шашках, возможно проводить ""не видя партнера"", когда соперники находятся на значительном расстоянии друг от друга.",2.3793103448275863,16.0,2.0,5.0,1.0,0.2333333333333333,0.1,0.1,0.1,30,139535.30000000002,6.208333333333333
Сотрудница туалета закатила глаза и заговорила тихо и быстро.,1.1111111111111112,6.0,0.0,2.0,0.0,0.3,0.2,0.0,0.0,10,71994.3,5.888888888888889
"Спасали от холода и крепкий бараний запах, и самое слово ""тулуп"".",2.7857142857142856,13.0,0.0,2.0,0.0,0.2666666666666666,0.0666666666666666,0.2,0.0,15,76419.79999999999,5.0
"Спортсменам помогали лишь в отдельных регионах, а из Москвы раз в четыре года нехотя выделяли деньги на участие в ""ненужных"" параолимпиадах.",3.25,22.0,0.0,6.0,0.0,0.28,0.08,0.08,0.0,25,116932.5,5.714285714285714
"Среди этих ходатайств были и личные, и групповые.",1.2222222222222223,6.0,0.0,1.0,0.0,0.1,0.0,0.2,0.0,10,71603.6,5.25
"Средняя температура в мире в результате выброса в атмосферу продуктов сгорания упадет до такого уровня, что в подавляющем большинстве стран перестанет вызревать урожай.",2.125,12.0,0.0,5.0,0.0,0.44,0.12,0.08,0.04,25,129412.0,6.3478260869565215
"Ставил ее на ноги, но ноги были согнуты в коленях и не разгибались.",3.0,13.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0666666666666666,15,102292.0,4.230769230769231
"Старинные виллы с кариатидами и овальными окнами, с коваными балконами и террасами, в основном в три этажа.",3.210526315789474,17.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,20,157572.50000000003,5.352941176470588
"Стоя у него за спиной, я увидел Шуру, которая нетвердой походкой, с расширенными глазами подошла к двери и остановилась в нерешительности.",2.583333333333333,16.0,1.0,9.0,0.0,0.24,0.16,0.04,0.04,25,104771.5,5.619047619047619
"Страдания, героизм и тяжелые потери не остались бесплодными.",1.4444444444444444,6.0,0.0,1.0,0.0,0.3,0.1,0.2,0.0,10,53835.100000000006,6.625
"Страдают от этого не только сами юноши и девушки, но и интересы развивающейся российской экономики, ведь она остро нуждается в высококвалифицированных кадрах.",2.9166666666666665,23.0,1.0,4.0,1.0,0.2,0.12,0.12,0.04,25,133176.0,6.2272727272727275
Странный посетитель после недолгого разговора удалился и больше в кабинете археолога уже не появлялся.,2.0,8.0,0.0,3.0,0.0,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.0,15,88718.2,6.357142857142857
Страшные сказки в этом смысле куда безопаснее: не сбудутся - и слава богу…,1.2857142857142858,7.0,0.0,4.0,0.0,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.0,14,85679.6,4.769230769230769
"Стремительно пересекая Атлантику, через полтора часа тень покажется у берегов Африки и вступит на ее побережье в Гане; быстро пройдя через Того, Бенин и Нигерию, войдет на территорию пустыни Сахара.",2.4705882352941178,25.0,2.0,8.0,0.0,0.1714285714285714,0.1428571428571428,0.0,0.0,35,142282.49999999997,5.633333333333334
"Строго говоря, советский ее этап особого интереса не представляет, ничего нет особенного и в технологии трансформации советского руководителя в российского регионального вожака.",1.75,14.0,0.0,4.0,0.0,0.24,0.12,0.24,0.0,25,118308.5,7.090909090909091
"Строго говоря, эти материалы известны, но пока их применение в десятки и даже тысячи раз меньше, чем это возможно и необходимо.",2.958333333333333,18.0,1.0,3.0,1.0,0.2,0.04,0.12,0.04,25,113311.90000000002,5.095238095238095
"Стук в дверь - там-там-та-та-та, и на пороге - она! - без маски, перчаток и шапочки.",3.692307692307693,11.0,0.0,4.0,0.0,0.3214285714285714,0.0,0.0,0.0357142857142857,20,125907.1,4.3125
Суд должен быть в подчинении закона и гаранта Конституции.,1.2222222222222223,7.0,0.0,2.0,0.0,0.4,0.0,0.1,0.0,10,80280.90000000001,5.555555555555555
"Судите сами: 1 кг веса и 5 часов работы без подзарядки при наличии вполне полноценной клавиатуры и цветного дисплея диагональю в 10,2 дюйма.",2.208333333333333,23.0,0.0,0.0,0.0,0.4,0.04,0.12,0.0,25,105816.3,5.130434782608695
"Сумма контракта не разглашалась и не разглашена до сих пор - лорд Белл в нескольких интервью после подписания контракта называл разве что порядок цифр - ""миллионы"", которые намерен заработать на Беларуси.",2.794117647058824,30.0,0.0,9.0,1.0,0.3428571428571428,0.1142857142857142,0.0285714285714285,0.0,35,124597.1,5.612903225806452
"Счастье это было в друзьях и учителях, в тех газетах и журналах, где я работал и работаю.",1.947368421052632,14.0,0.0,3.0,0.0,0.25,0.1,0.0,0.0,20,189696.8,4.294117647058823
