sentence,avg_judgement,language,total_lemma_freq,num_tokens,avg_token_length
"Мы , чем могли , облегчали их страдания и уже на своем транспорте отправляли в госпиталь на станцию Столбцы .",0.08737864077669903,Russian,102921.09999999999,20,4.5
Мы вообще много чего не знали и не пробовали .,0.13268608414239483,Russian,72808.70000000001,10,3.7
Мы выставили на стол все свои запасы и напитки .,0.04854368932038835,Russian,55178.4,10,3.9
"Мы должны обеспечить государство финансами , чтобы оно могло финансировать и медицину , и социальную программу , и пенсии .",0.12297734627831715,Russian,109703.00000000001,20,5.2
"Мы исправно выгребали из всех щелей банки , пустые бутылки , строительный и бытовой хлам , распихивали эту красоту по мешкам и грузили в специально заказанные в Иркутске грузовики .",0.10679611650485436,Russian,144620.5,30,5.066666666666666
"Мы кое-что понимаем теперь и в Русском мире - настоящем , а не вымышленном .",0.10355987055016182,Russian,86120.9,15,4.133333333333334
"Мы можем и должны консолидировать усилия всех союзных республик и других национально - государственных образований в деле перестройки межнациональных отношений в рамках советской федерации , на гуманной демократической основе .",0.16828478964401294,Russian,150222.1,30,6.6
"Мы не можем идти по пути Китая и конкурировать за счет дешевой рабочей силы , у нас и силы - то уже не осталось .",0.11650485436893204,Russian,129014.2,25,3.56
"Мы не случайно давно предлагаем дать уполномоченным - как в центре , так и в регионах - формальные права на участие в судебных процессах .",0.12944983818770225,Russian,164947.00000000003,25,4.56
"Мы ничего не боялись и дома воспитывали "" предков "" , что они , дураки , боялись какого-то Сталина и ждали арестов по ночам .",0.14563106796116504,Russian,104238.3,25,4.04
"Мы понимали , что возврата к старому не произойдет , а потому государство в прежнем объеме и по прежним правилам финансировать нас не будет .",0.11650485436893204,Russian,119326.7,25,4.68
"Мы просто понимали , в какой ситуации мы оказались и ради чего закон написан .",0.09385113268608414,Russian,74224.9,15,4.266666666666667
"Мы также не обнаруживаем в себе и ценностей абсолютного масштаба , которые , будучи спроецированными на демократические политические институты , явились бы их оправданием .",0.18122977346278318,Russian,104502.40000000001,25,5.92
"Мы уверены , в новой школе каждый учитель в отдельности и коллектив учителей в целом сможет напрямую общаться с теми учениками , которым интересен он и которые интересуют его .",0.1262135922330097,Russian,192527.1,30,4.9
"Мы уже сейчас тратим на пенсии в процентах к ВВП столько же , сколько _ развитые страны с более пожилым населением , при этом у нас высокие страховые взносы и не очень высокие пенсии .",0.1488673139158576,Russian,131711.80000000002,35,4.285714285714286
"На Сицилию смотрели не как на конечную цель войны , а как на отправной пункт для нападения на Карфаген , для захвата Африки и моря вплоть до Геракловых столпов .",0.16181229773462782,Russian,108409.90000000001,30,4.4
"На беду тонкими ценителями семечек были и сороки , и воробьи , и синицы .",0.06796116504854369,Russian,107405.40000000001,15,3.933333333333333
"На выборах в рейхстаг в марте 1933 года коммунисты получили 81 мандат , но не были допущены на заседания .",0.10032362459546926,Russian,96654.0,20,4.35
"На допросе он заявил , "" что не имел понятия о прибытии Джорджа Буша , и менее всего предполагал , что перейдет границу именно в том месте , где позднее появится американский президент "" .",0.13915857605177995,Russian,110644.29999999999,35,4.4
"На мой взгляд , лучший способ действий - превращать противников в конкурентов , _ конкурентов - в партнеров , а затем и в союзников .",0.12944983818770225,Russian,132837.6,25,4.36
На площадке я закричал и тут же потерял сознание .,0.07766990291262135,Russian,52654.9,10,4.1
"На последний юбилей Инны я принесла в качестве подарка давнюю фотографию дня рождения моей подруги - там все такие молодые , а я еще и беременная , поэтому очень толстая и совсем не Ренуар .",0.15857605177993528,Russian,152532.10000000003,35,4.457142857142857
"На сегодняшний день сфера образования в России имеет не более 4,5 % ВВП , в то время как в развитых странах на нее приходится 7 - 8 % ВВП .",0.1262135922330097,Russian,135703.3,30,3.6666666666666665
"На суде он свою вину отрицал , факты у обвинения не сходились , о заказчиках и посредниках и речи в зале заседаний не было .",2.9935275080906147,Russian,158559.7,25,4.0
"На том , что Путин , Дума , а теперь и Медведев избраны в соответствии с легитимной процедурой и победили в ходе честной конкуренции ?",0.12297734627831715,Russian,150540.0,25,4.4
"На уровне жизни граждан это практически не скажется , даже если на указанные 2 проц . ( статистически неуловимые ) и снизятся цены на облагаемые НДС товары и услуги .",0.1423948220064725,Russian,130417.70000000001,30,4.566666666666666
На этом обсуждении минфиновцы требовали ни в коем случае не отходить от утвержденного ранее бюджетного правила - то есть не увеличивать инвестиции в экономику и надеяться на ее самоисцеление .,0.1553398058252427,Russian,160528.2,30,5.433333333333334
На этот раз она была в сильном возбуждении и мяла в кулаке кружевной платочек .,0.0744336569579288,Russian,110702.2,15,4.333333333333333
Наблюдателем способна быть и амеба - она тоже вполне в состоянии вызвать квантовый коллапс .,0.12297734627831715,Russian,86166.20000000001,15,5.2
"Наверное , и те , кто эти санкции придумывает и просчитывает , не ставят себе целью , чтобы здесь были угнетены те люди , которые в целом относятся к дружбе России с Западом позитивно .",0.1650485436893204,Russian,141392.1,35,4.314285714285714
Надо просто смотреть на них и дышать их ароматом .,0.06472491909385113,Russian,54133.200000000004,10,4.1
"Найденный младенец - мальчик , был в черном целлофановом пакете , укутан в маленькую тряпку и весь в крови .",0.11326860841423948,Russian,130144.2,20,4.45
"Наконец , желая успокоить страсти , на одной из лекций в МИФИ Чернобров дал обещание пожертвовать одним из катастрофных деревьев , спилить его и на спиле поискать обугленный канал .",0.1715210355987055,Russian,110264.8,30,5.066666666666666
"Наконец , уже упоминались в предыдущих текстах и другие внешние факторы , вроде цен на углеводороды и т. п .",0.11974110032362459,Russian,121103.70000000001,20,4.45
"Наконец , я рекомендовал не сдавать вещи в раздевалку .",0.08414239482200647,Russian,62121.0,10,4.6
Наличие в конструкции двух стволов позволяет оперативно реагировать на изменение ситуации и быстро производить перенацеливание или использование различных по назначению зарядов на разных дистанциях .,0.1715210355987055,Russian,107771.20000000001,25,7.0
Наличие лазерного целеуказателя обеспечивает точность и оперативность прицеливания и поражения цели с первого выстрела .,0.09385113268608414,Russian,82956.8,15,7.066666666666666
"Нам выписали направление , и на этот раз Цики безоговорочно погнал таксиста в госпиталь .",0.0970873786407767,Russian,89807.40000000001,15,5.0
"Нам кажется , что нужно , и , _ прежде всего , для того , чтобы накопить опыт , апробировать модели практического содружества и взаимодействия образовательной и практической журналистики .",0.16181229773462782,Russian,116980.50000000001,30,5.3
"Например , Веллитон и Вагнер Лав пользуются заслуженной любовью и популярностью у поклонников футбола .",0.10679611650485436,Russian,75914.6,15,5.933333333333334
"Например , в октябре 2003 года в исследовательском центре Xerox разработали новую технологию подающего механизма для копиров и принтеров .",0.1262135922330097,Russian,101779.5,20,5.95
"Например , в республиках Северного Кавказа отчуждение от официальной власти и от ее законов замещается ростом влияния неформальных , традиционных институтов - родственных , территориально - общинных и религиозных .",0.16181229773462782,Russian,111551.8,30,6.166666666666667
"Например , известный финансист Андрей Мовчан считает : государство не может превратиться в одну компанию и извлекать добавленную стоимость из углеводородов вечно и долго .",0.1488673139158576,Russian,126831.30000000002,25,5.88
"Например , на экономический факультет МГУ в 2006 году он составлял шесть человек на место , а в 2008-м - пять человек на место .",0.0970873786407767,Russian,130106.90000000001,25,4.16
"Например , нас всех собрали в актовом зале и велели подвергнуть остракизму сценариста Володарского за то , что тот в пьяном виде избил дружинника .",0.1423948220064725,Russian,113208.2,25,4.92
"Например , они отстают от других стран Европы как по реальному участию их жителей в общественных организациях и гражданских движениях , так и по ценности для них таких объединений .",0.12297734627831715,Russian,127395.1,30,5.066666666666666
"Например , рибозу находили и в метеоритах , но по соотношению изотопов и оптическим изомерам она была признана абиогенной .",0.12944983818770225,Russian,114358.4,20,5.2
"Например , финский исследователь Аско Парпола считает , что в качестве писчего материала могла использоваться ткань и тексты на таком материале сохраниться не могли .",0.13268608414239483,Russian,105116.40000000001,25,5.68
"Наряду с обновлением экономической , социальной и духовной сфер жизни общества , выборы - и своей неординарностью , и невиданным размахом политической активности масс - органично дополняют весь облик перестройки , двигают ее вперед .",0.17475728155339806,Russian,120102.70000000001,35,5.685714285714286
"Насколько я понимаю , в планах правительства перевести в автономные значительную часть бюджетных учреждений .",0.10679611650485436,Russian,76084.59999999999,15,6.333333333333333
"Наутро , как всегда , пришел в институт к 9 : и узнал , что наконец - то получено разрешение на допуск в НЭК .",0.12944983818770225,Russian,128769.2,25,3.44
"Научная фантастика , как известно , предлагает и такие пессимистические сценарии , в которых вытеснение рутинного , малоинтеллектуального и тяжелого труда часто сопровождается вытеснением человека из сферы труда вообще .",0.18446601941747573,Russian,108132.40000000002,30,6.366666666666666
Национальная безопасность и революция в организации ТВ - вещания .,0.24919093851132687,Russian,67430.3,10,5.7
"Наш ВВП в 2004 году все еще не достиг уровня 1990 года ( хотя экономика шестой год подряд , начиная с 1999-го , развивается весьма высокими темпами , приращивая 6,7 % в год ) .",0.17475728155339806,Russian,103208.0,35,4.057142857142857
Наш фонд ведет просветительскую работу и в этом направлении .,0.1941747572815534,Russian,67304.6,10,5.2
Наше место как раз в группе МИФИ и МИСиС .,0.21035598705501618,Russian,69244.70000000001,10,3.3
"Не вдаваясь в детали критики советником политики ЦБ ( это отдельная тема ) , приведу мнение специалиста по макроэкономике Константина Сонина : "" Познания Глазьева в области экономической науки и реальной экономики очень малы .",0.18770226537216828,Russian,111768.6,35,5.485714285714286
Не использовать Цилиндры в состоянии алкогольного и наркотического опьянения .,0.21035598705501618,Russian,67425.6,10,6.9
Не красть туалетную бумагу в учреждениях и междугородных поездах .,0.16181229773462782,Russian,67181.20000000001,10,5.7
"Не на миллиметр в год , как обычно , а до метра в год !",0.11650485436893204,Russian,86257.9,15,2.7333333333333334
"Не одеваясь Серго выскочил на улицу , пробежался по круглому каменному двору и остановился в подворотне : он не знал , куда теперь идти .",0.13592233009708737,Russian,120833.40000000001,25,4.52
"Не осталась в стороне и редакция журнала "" Бильд дер Виссеншафт "" ( "" Зеркало науки "" ) : она посоветовала формировать команду в основном из игроков маленького роста .",0.11974110032362459,Russian,108572.7,30,4.6
Не отрицают они и возможности участия в муниципальных выборах .,0.18446601941747573,Russian,72026.0,10,5.4
"Не получилось , и Ельцина стали топтать ногами с той же страстью , с какой еще недавно потрясали его портретами на митингах и демонстрациях .",0.13592233009708737,Russian,117134.50000000001,25,4.68
"Не то что с настоящей : съемки Огненной горы проходили в новозеландском заповеднике , и экологи буквально на пятки наступали съемочной группе , требуя бережного отношения к альпийским лугам .",0.13915857605177995,Russian,107591.8,30,5.4
"Не только в познании ближнего и дальнего космоса , но и в изучении поверхности Земли и ее недр , развитии техники и прогрессивных технологий .",0.1423948220064725,Russian,209568.0,25,4.72
"Не только сотрудничать с образовательными учреждениями и ставить перед ними задачи по подготовке специалистов , но и взять на себя определенную долю участия в работе со студентами факультетов журналистики .",0.15857605177993528,Russian,142441.3,30,5.9
"Не успела еще завершиться Шестая международная олимпиада по лингвистике , а международный оргкомитет уже смотрит в будущее : существует предварительная договоренность о том , что в 2009 году олимпиада пройдет в польском городе Вроцлаве .",0.1650485436893204,Russian,109880.4,35,5.8
"Не факт ведь , что сознание и отдельного человека , и общества в целом выстоит против данного инфернального отклонения .",0.1650485436893204,Russian,107832.90000000001,20,5.05
"Не хочу его обижать , но я не знаю : он сел против света и не показал мне лица .",0.11003236245954692,Russian,99162.70000000001,20,3.05
"Небольшая , но представительная книжная ярмарка в городской библиотеке , в ней же встречи с писателями , "" Музейная ночь "" в местном музее .",0.13268608414239483,Russian,109118.9,25,4.64
"Небось разыскали его , завалящее такое дрянцо , в немытом стакане и обмерли от счастья - и ну толкаться , кричать "" Мое ! """,0.18446601941747573,Russian,110495.8,25,3.96
"Невозможность занять деньги для обслуживания долга и сокращение бюджета в результате уже практически 30-процентного сокращения цен на нефть - это тяжелейший удар и по бюджету , и по бизнесу .",0.15210355987055016,Russian,178372.00000000006,30,5.4
Недаром Христос избрал апостолов из мужчин и не включил в их число свою мать .,0.08737864077669903,Russian,91418.90000000001,15,4.266666666666667
Недостатки использования ребризеров - дороговизна и сложность в эксплуатации .,0.2168284789644013,Russian,67220.8,10,6.9
"Некоторые ушлые авторы кладут бумагу и карандаш рядом с кроватью в ожидании , как им кажется , сна , в котором будет некое просветление .",0.1779935275080906,Russian,110356.4,25,4.52
Немецкие ВВС и ВМС совершают систематические нападения на английские корабли и конвои в Ла-Манше .,0.08737864077669903,Russian,118874.3,15,5.6
"Немецкое и итальянское командование использует в Атлантике в основном подводные лодки , которые действуют на коммуникациях , связывающих Великобританию с Северной Америкой , африканскими колониями , Южно-Африканским Союзом , Австралией , Индией и СССР .",0.1650485436893204,Russian,161706.59999999998,35,6.257142857142857
"Немного найдется книг , отвечающих одновременно и на справочные , и на специальные , и на самые общие вопросы .",0.10679611650485436,Russian,155142.7,20,4.6
"Немцы , захватив город , расстреляли и повесили коммунистов , евреев собрали в гетто , и началась повседневная жизнь .",0.13592233009708737,Russian,104947.20000000001,20,4.95
"Немыслимо , с точки зрения привычной практичности , нарядить двухлетнюю девочку в розовое платье с рюшками , на всякий случай надеть на нее памперсы и пустить играть в песочницу .",0.1553398058252427,Russian,154484.00000000003,30,5.0
"Необходимо объяснять людям , что власть , лишающая свой народ права через институт выборов влиять на собственную жизнь и на жизнь страны в целом , автоматически оказывается вне закона .",0.13915857605177995,Russian,111389.9,30,5.2
Неожиданно резким движением струйка метнулась в сторону и скрылась .,0.23300970873786409,Russian,67183.8,10,5.9
"Несмотря на весь скепсис , опрошенные экс-депутаты не разочаровались в политике и готовы в будущем вновь ринуться в бой .",0.12944983818770225,Russian,164089.30000000002,20,5.1
"Несмотря на определенные правовые пробелы , в частности с до сих пор нерегламентированным процессом уничтожения контрафактной продукции , все же российское законодательство в сфере защиты прав интеллектуальной собственности в целом соответствует нормам международного права .",0.19093851132686085,Russian,127641.00000000001,35,6.885714285714286
Нетрадиционная энергетика в нашей стране находится в эмбриональном состоянии .,0.11003236245954692,Russian,62770.2,10,6.9
"Ни в какие школы юных фотомоделей в массе своей они не ходят , а бегают , прыгают , играют в песочницах , но практически никогда не играют в войну .",0.13592233009708737,Russian,166958.2,30,3.966666666666667
Ниже нас по фронту были траншеи и ходы сообщения стрелковых подразделений и огневые точки с пулеметами и противотанковыми ружьями .,0.13915857605177995,Russian,124504.0,20,5.6
"Никакой геометрии в этом устройстве не было , и московские улицы формировались как пути от одной усадьбы к другой .",0.11974110032362459,Russian,96134.70000000001,20,4.8
"Никогда не был он так загружен и обременен делами , как в годы детства .",0.10355987055016182,Russian,97011.2,15,3.8666666666666667
"Никто не знает , во-первых , у кого не выдержат нервы и , во-вторых , в какой именно форме .",0.1488673139158576,Russian,109341.99999999999,20,3.65
Никто никаких иллюзий на тему всенародного внимания и любви к прессе давно не питает .,0.10679611650485436,Russian,75358.1,15,4.8
"Никуда он не заходил , он на промысел шел .",0.07766990291262135,Russian,57491.9,10,3.4
"Ничего не сочинил , не пропел , не выстрелил .",0.0744336569579288,Russian,54084.0,10,3.7
Ничего нового не открыл и именем своим не назвал .,1.8511326860841424,Russian,71857.8,10,4.1
"Ничего особенного : ходили же в расшитых камзолах и платьях до полу с корсетами и декольте , а теперь носят брюки , шорты , майки , свитера и пиджаки .",0.1423948220064725,Russian,154155.6,30,4.066666666666666
"Новая идеология утешения проста и бесплодна : мы наследники истории столь славной , что и делать ничего не надо .",0.1650485436893204,Russian,99057.10000000002,20,4.7
"Норвегия приняла решение о сокращении своих квот на нефтяной экспорт на 150 тыс баррелей в день при условии , что остальные страны выполнят свои обещания , и ситуация на мировых сырьевых рынках не изменится .",0.12297734627831715,Russian,143705.59999999998,35,4.9714285714285715
"Нормальные люди способны описать гипотетическую ситуацию весьма красочно , в то время как больные ограничиваются несколькими скупыми и не связанными друг с другом подробностями .",0.15857605177993528,Russian,103605.4,25,6.16
"Ну в этом месте можно вспомнить выборы 96 года , когда в Кремле испугались коммунистов и задействовали административный ресурс .",0.10679611650485436,Russian,102092.5,20,5.45
"Нужно , чтобы в сериалах появлялись паллиативные пациенты , инвалиды , и если герой фильма попал в больницу , там врач спрашивал бы его "" насколько у вас болит по шкале боли ? "" .",0.1488673139158576,Russian,117509.0,35,4.142857142857143
"О нем очень мало информации в прессе и интернете , его , в отличие от горных лыж и сноуборда , нельзя испытать на себе .",0.13268608414239483,Russian,158388.2,25,3.84
"О первой он упоминает однажды и мимоходом как об известном , само собой разумеющемся и отнюдь не решающем факторе , второй же квалифицирует как проводимый "" пунктиром на периферии ( немецкого ) общества "" .",0.18770226537216828,Russian,121940.60000000002,35,4.914285714285715
"О прежней профессии , конечно , и думать было нечего - с этим я примирилась безропотно , кто знает , может быть , с тайной радостью , что больше не надо изводиться отсутствием таланта …",0.16181229773462782,Russian,107807.4,35,4.314285714285714
"О том , какие импульсы к переменам проявляются сегодня и какую роль в них играют этнические факторы , я планирую в скором времени рассказать .",0.1488673139158576,Russian,117694.4,25,4.72
"Об этом и думал , засыпая , маленький Павлов , и сны были у него деловые , практические и потому не доставляли настоящего отдыха .",0.15857605177993528,Russian,130936.00000000001,25,4.24
Об этом сообщил в среду афганский дипломат в Душанбе .,0.04854368932038835,Russian,62778.2,10,4.5
Об этом сообщили в понедельник в пресс-службе МЧС России .,0.07119741100323625,Russian,62785.6,10,4.9
Об этом сообщили в понедельник в пресс-службе администрации области .,1.977346278317152,Russian,62779.2,10,6.0
"Оба устройства нашли применение в НИИ нейрохирургии и в службе "" Скорой помощи "" .",0.0744336569579288,Russian,98682.2,15,4.533333333333333
"Оболочку Земли , в которой протекают биохимические процессы , он и предложил называть биосферой .",0.11974110032362459,Russian,79260.5,15,5.533333333333333
"Оборонительные реакции возникают в ответ на внешние стимулы и могут быть активными , вплоть до нападения , или пассивными .",0.12297734627831715,Russian,97846.70000000001,20,5.2
"Образ страны необходимо учитывать и в анализе взаимных репрезентаций с позиции коллективного "" Я "" , сопоставляемого ( или противопоставляемого ) образу "" Другого "" в двусторонних отношениях стран .",0.18446601941747573,Russian,112421.7,30,5.633333333333334
Обратите внимание на эффектные и глубокие метафоры самого Пастернака .,0.0970873786407767,Russian,51955.100000000006,10,6.1
"Общественный прогресс настоятельно требует сообща решать и другие общечеловеческие проблемы ( экологическую , продовольственную , к примеру ) , налаживать конструктивное взаимодействие государств и народов в масштабах всей планеты .",0.1650485436893204,Russian,108572.3,30,6.766666666666667
"Обычно все телефонные номера , фигурирующие в американских картинах , начинаются с несуществующего префикса 555 , но в этот раз сценаристы для пущей убедительности ввели в фильм настоящий номер .",0.11650485436893204,Russian,119089.90000000001,30,5.533333333333333
"Овцы и куры прекрасно вписались в культурный контекст инсталляций Ильи Кабакова , фотографий Марины Абрамович и лекций по урбанистике Герта Урхана , поскольку были правильно отобранными овцами и курами .",0.16828478964401294,Russian,145053.40000000002,30,5.8
"Один освобождал страну , другой давил танками Будапешт и Новочеркасск и строил Берлинскую стену .",0.10679611650485436,Russian,73447.30000000002,15,5.533333333333333
"Один толстячок Леонтий вел себя не в меру истерично : он подскакивал и все время кричал , что он теперь еще больше жить хочет …",0.11974110032362459,Russian,121895.2,25,4.12
"Один человек с тяжелыми ожогами и травмами был доставлен в реанимацию , где скончался .",0.0970873786407767,Russian,82340.1,15,4.866666666666666
"Одна из задач - вносить наряду с внешней политикой , дипломатией , средствами информационного противоборства вклад в предотвращение войны с применением ядерного оружия и в целом сколько-нибудь крупномасштабной войны .",0.1715210355987055,Russian,125607.2,30,6.266666666666667
"Однако "" Крымский кризис "" и события вокруг Украины привели к тому , что Европейский Союз в целом и отдельные его государства пересмотрели основные направления сотрудничества Европы с Россией .",0.13592233009708737,Russian,126274.4,30,5.466666666666667
"Однако , говорит директор по маркетингу компании Альфред Шах : "" Существуют разработки в ряде университетов и лабораторий Японии и США , которые рано или поздно появятся на рынке .",0.11974110032362459,Russian,127633.0,30,5.033333333333333
"Однако , оказывается , и у России в этом плане могут быть свои интересы .",0.07119741100323625,Russian,83642.8,15,3.933333333333333
Однако в боях в предгорьях Кавказа и под Новороссийском советским войскам удалось остановить противника .,0.08414239482200647,Russian,98620.8,15,6.066666666666666
"Однако в книге "" Дорога в Австралию "" , где Кабо подробно описывает начало и завершение своей службы в армии , никаких упоминаний о нахождении под арестом и суде над ним Военного трибунала нет .",0.13592233009708737,Russian,171226.1,35,4.571428571428571
"Однако в начале XIX века падения метеоритов стали хорошо документироваться , и все сомнения в их внеземном происхождении отпали .",0.13592233009708737,Russian,102785.90000000001,20,5.5
"Однако в российском законодательстве нет положения об этом звании , хотя в нашей стране есть немало городов и селений , где в годы Великой Отечественной войны 1941 - 1945 годов шли длительные кровопролитные сражения .",0.16181229773462782,Russian,132003.5,35,5.228571428571429
"Однако главным учителем в жизни ( она оборвалась в 1942 году : доброволец Зевин погиб под Вязьмой ) художник называл Роберта Фалька , в 1921 году преподававшего в Витебске .",0.13915857605177995,Russian,131241.9,30,4.8
"Однако думаю , что она может быть и выше .",0.10679611650485436,Russian,57597.600000000006,10,3.3
"Однако если врач не сообщит о потенциальном доноре трансплантологам и , возможно , лишит пациента с хронической почечной недостаточностью шанса на жизнь , ему за это ничего не будет .",0.13268608414239483,Russian,115796.10000000002,30,5.133333333333334
Однако и в Грязях нас устраивало далеко не все .,0.20064724919093851,Russian,88476.3,10,3.9
Однако и у богатых не все так уж благополучно .,0.06796116504854369,Russian,61267.40000000001,10,3.8
Однако именно он в 1940 году отправился из Нью-Йорка в Марсель спасать европейскую интеллигенцию .,0.10679611650485436,Russian,79441.70000000001,15,5.6
"Однако командование немецких ВМС и сухопутных сил , ссылаясь на мощь британского флота и отсутствие у вермахта опыта десантных операций , требует от ВВС вначале обеспечить господство в воздухе .",4.009708737864078,Russian,127154.29999999999,30,5.5
"Однако многие говорили и о пробелах , которые есть в законопроекте о местном самоуправлении .",0.0970873786407767,Russian,74166.70000000001,15,5.266666666666667
Однако на обратном пути они попали в снежную бурю .,0.06472491909385113,Russian,52091.5,10,4.2
"Однако на этапе практической реализации нанотехнологий пора забыть об этих мифах и перестать повторять их из статьи в статью , из книги в книгу .",0.1488673139158576,Russian,125606.1,25,4.84
Однако не их число и не величина территории определяют место страны и ее влияние .,0.11974110032362459,Russian,111448.40000000001,15,4.533333333333333
"Однако он отметил , что повышены меры безопасности в аэропортах и на других важных объектах страны , и все службы безопасности получили предупреждение о повышенном уровне угрозы в регионе .",0.14563106796116504,Russian,172360.10000000003,30,5.333333333333333
"Однако позже выяснилось , что старение начинается не с седины и болей в суставах , а задолго до этого .",0.0970873786407767,Russian,100348.5,20,4.2
"Однако практика показывает , что при правильной работе не только на Западе , но и у нас может быть партнерство между работодателями и рабочими .",0.12297734627831715,Russian,130681.3,25,4.8
Однако при жизни Гесса химия так и не стала обязательным учебным предметом в гимназиях .,0.09061488673139159,Russian,86783.8,15,4.933333333333334
"Однако сами вузы заинтересованы не только в богатых , но и в одаренных студентах .",0.11003236245954692,Russian,118971.40000000001,15,4.533333333333333
"Однако успех "" третьей колонны "" был бы возможен лишь при условии , если бы она была последовательно оппозиционной и , демонстрируя свое отличие от КПРФ и националистов , не конфликтовала бы с компартией .",0.14563106796116504,Russian,121586.29999999999,35,4.885714285714286
"Однако этот , бесспорно положительный , метод исследования не может целиком закрыть проблему : если не сопоставлять результаты моделирования с экспериментом , то можно уйти в виртуальную область , в своеобразное "" зазеркалье "" .",0.14563106796116504,Russian,123946.79999999999,35,5.542857142857143
"Одного мальчика с соседнего двора так и прозвали "" Гитлер "" - очень на него был похож , и сильно ему за это доставалось .",0.10679611650485436,Russian,109865.8,25,3.88
"Оказалось , что есть известный специалист с русским именем Вадим Макаров , который сейчас работает в Канаде и достиг в своем деле больших успехов .",0.10355987055016182,Russian,119368.09999999999,25,4.92
"Оказалось , что и учат в зарубежных школах тому , чему мы не учим - вероятностью и статистикой увлекаются , и акценты у них другие - все больше прикладные .",0.15857605177993528,Russian,172955.1,30,4.233333333333333
"Оказалось , что мы не "" впереди планеты всей "" , что мы занимаем "" середину турнирной таблицы "" , причем даже в такой области , которой привыкли гордиться - в области математического образования .",0.1553398058252427,Russian,101903.6,35,4.628571428571429
"Окна были холодны и прозрачны , но лавки с печками источали сухое тепло , и хорошо было смотреть на солнечные снега за окнами , когда поезд тронулся , и слушать быстрое мягкое постукивание колес .",0.1488673139158576,Russian,141510.80000000002,35,4.628571428571429
"Он , по-видимому ( и в первую очередь ) , затронет Японию , где многие одинокие пожилые люди уже "" снабжены "" домашними "" сидячими "" роботами для наблюдения за ними и вызова помощи .",0.15210355987055016,Russian,113751.00000000001,35,4.228571428571429
